"ID Channel","Link Channel","Waktu","Link video","Komentar","Like"
"@taw1984sapiens","https://www.youtube.com/@taw1984sapiens","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzaEFGHy6_jmS9B9pF4AaABAg","gw awalnya kurang suka sama gaya lu bang. tapi makin lama, kayaknya gaya lu mulai asik. dan gw jadi yakin kalau apa yg lu omongin selama ini, karena kecintaan lu sama film. done subscribe. keep the good work mate.","85"
"@niputudewianggraeni9641","https://www.youtube.com/@niputudewianggraeni9641","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwYOD-25yj3FBK36GF4AaABAg","Salah satu seniman yg berkontribusi dalam masterpiece ini adalah salah satu teman seprodi aku di dkv dulu, azalya melinda. Kami emang ngga begitu deket, tapi aku amaze sama semua temen2 kuliah yang punya prestasi se wah ini termasuk dia. Semoga karya animasi yang seperti ini bisa berkembang dan maju di negara ini, semoga pemerintah dicerahkan hatinya buat mendukung para seniman yang luar biasa ini. 
Zal, kalo km liat komentar ini km harus tau kalo km luar biasa banget, keep going, terus berkarya! Aku sebagai teman bangga bgt!!","104"
"@revanoct4147","https://www.youtube.com/@revanoct4147","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugz4CHJriFsrAIBfIkl4AaABAg","Awalnya nntn karna mw nntn dan support karya buatan bbrp tmn kuliah dulu di tim jumbo, but dari segi vfx dan animasi ny kuakui very good guys.",""
"@diditprast","https://www.youtube.com/@diditprast","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwnT4US0pg78gRx2vl4AaABAg&pp=0gcJCSMANpG00pGi","Kemarin nonton Jumbo sama anak saya yg kelas 2 SD. Dia begitu menikmati film ini denhgan baik, mengikuti alur cerita dan merespon tiap-tiap adegannya. Saya sedikit terharu bukan karena ceritanya, tapi karena melihat anak saya dan penonton lainnya begitu menikmati film garapan anak bangsa ini. Salut untuk semua yang telah mengerjakan film ini. Semoga kedepannya pemerintah bisa peduli dengan film-film nasional kedepannya.","8"
"@raflintar3479","https://www.youtube.com/@raflintar3479","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw8uGmdUwWwsbTJBvV4AaABAg&pp=0gcJCSMANpG00pGi","Gw kesel kenapa animasi Indonesia bagus begini baru bisa ada diumur gw yg uda 33. Gw relate banget, gw nangis, bini gw nangis. 7,2 is not a bad rating bro! They already set the bar! Batas bawah untuk animasi Indonesia udah terpasang! Di tahun2 kedepannya kita akan ngeharapin yg lebih bagus dari ini! HARUS!","107"
"@Arfan_Game","https://www.youtube.com/@Arfan_Game","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw0P0xCbwQE_aaCbUV4AaABAg","Bang coba review anime DEAD DEAD DEMONS DEDEDEDE DESTRUCTION ini anime bagus banget tapi jarang orang bahas","1"
"@mirzarayyan5423","https://www.youtube.com/@mirzarayyan5423","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugx52P_OLTn179skjDZ4AaABAg","Bgst, mana gua lg ngebatin gitu","4"
"@pancalima5","https://www.youtube.com/@pancalima5","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw5fxBmpUjoQrDXiht4AaABAg&pp=0gcJCSMANpG00pGi","Jumbo sudah membanggakan. Dan memang jangan puas dulu, apalagi terlena sanjungan dan euphoria. Masih jadi penyakit di indo ini bagi siapapun sekali disanjung langsung tumbang.
Tapi keep applause, ini terobosan baru. Bisa jadi pemancing investor.
Heran aja masih ada yang membully kemajuan negara ini. Kalian suka bilang pemerintah kita suka menyianyiakan bakat orang indo hebat yang malah diakui di luar negeri. Nah kalian sendiri juga tidak mau menghargai perubahan positif dari kawan kawan sesama rakyat sendiri. 
Jangan pesimis, FLOW aja bisa meraih oscar. Siapa tau someday ada film indo yang masuk nominasi oscar (kecuali horor sampah sih yakin gak akan pernah masuk kelas dunia)","23"
"@Shin17-t1k","https://www.youtube.com/@Shin17-t1k","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxHSLVcfh_wgjoQNJR4AaABAg","Bang coba bahas film pengepungan bukit duri",""
"@radityabawono6604","https://www.youtube.com/@radityabawono6604","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugwy5ZXeXRxLGgunIIh4AaABAg","""That's one small step for a man, one giant leap for mankind"" -Ryan Armstrong 

Semoga film jumbo ini bisa menjadi permulaan yang bagus bagi film2 animasi indo kedepannya, terus meningkat dan berkembang kualitasnya","38"
"@fibriendn","https://www.youtube.com/@fibriendn","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugwx74hLYr5ugFdxpAJ4AaABAg","Dari beberapa review yg mengagung-agungkan sekelas Disney lah, Pixar lah, jujur review ini yang paling makes sense. Sebagai orng yg sering nonton animasi terutama anime. Jumbo itu secara visual bagus kalo dari segi animasi Indonesia, bisa dibilang 11 12 sma animasi nussa movie, riko. Tapi kalo smpe di bandingin sma pixar, disney, ini jauh bgt. Jangankan Pixar, bandingin sma Upin Ipin amang tunggal aja keliatan bedanya. Tapi gua berharap bgt si animasi jumbo ini bisa jadi langkah awal, buat para krator yang sama punya mimpi, buat bangun bareng² dunia peranimasian ini. Dan semoga pemerintah melek dan mendukung hal ini.","104"
"@rizkyseptyan9501","https://www.youtube.com/@rizkyseptyan9501","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwRHpZeGYdQwwmLuJB4AaABAg","Review film qodrat gak sih bang",""
"@ardisupriani7072","https://www.youtube.com/@ardisupriani7072","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwyKHiu64o8hL4K1kJ4AaABAg","emg disini siapa yg dengerin guru tik pas di ruang komputer","8"
"@lutfianaika9117","https://www.youtube.com/@lutfianaika9117","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw3TviGWbdwVTGUewV4AaABAg","Kali ini aku setuju bang sama pendapatmu
Buat aku yg suka nontonin animasi disney dan ngikutin perkembangan animasi disney dr jaman dlu smpe sekarang, film jumbo animasinya gak kalah sama disney walaupun ya itu ibarat kita lvl 2 disney dah brkmbang lagi di lvl 10
Dan paling mengganjal waktu nonton emang plot nya ituu , kok tiba2 ada hantu kenapa bukan peri aja ..
Atau kita diajak berfantasi dlu seperti katamu bang, trs knapa ala2 pake alat pendeteksi hantu 
Apakah biar relate sama trend di Indo yg masih suka hantu2an ? 
Menurutku kureng banget bagian ituu
Alur ceritanya aja yg kurang selebihnya baguuusss","12"
"@keyluis...5804","https://www.youtube.com/@keyluis...5804","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugxhctuk6Msyx6sw7F14AaABAg","Request review film indonesia pengepungan bukit duri dan sinners",""
"@Pinguinapulik","https://www.youtube.com/@Pinguinapulik","3 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyJ42-rEuKm7pBsPDR4AaABAg","no Jawa no life","3"
"@RafieBabang","https://www.youtube.com/@RafieBabang","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxSSefMile1I1OYBfd4AaABAg","gua masih protes sama orang yang bilang jumbo jelek,lebih bagusan film nezha dan lain lain,gua tau kalo jumbo masih banyak banget jeleknya,tapi gak sejelek itu.kalo lu compare sama film luar negeri beda jauh tapi untuk film Indonesia ini bisa jadi film paling bagus untuk saat ini di Indonesia","242"
"@Jangaming-u3g","https://www.youtube.com/@Jangaming-u3g","1 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzlQT-1o2GIaVbFH4d4AaABAg","Mari kita dukung untuk animasi Indonesia secara pasar Indonesia sangat menjanjikan dulu jaman kecil nonton film anak² tiap Minggu adalah hal yang menyenangkan dan berharap Indonesia memiliki tontonan semacam itu.jangan cepat puas, selalu tetap bertahap apresiasi untuk animator² Indonesia semangat",""
"@JasonT553","https://www.youtube.com/@JasonT553","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwuB93sWO4dIbAWBXt4AaABAg","Yah kalau ditanya nangis atau gak yah nangiss lah! Bukan hanya karena film nya tapi karena Indonesia nya. Bayangin aja 2011 animasinya udah cukup bagus begitu kayak wow banget. Pastinya udah berharap banyak kedepannya bakal lebih bagus lagi eh di 2025 ini, bro 2025.. UDAH 14 TAHUNAN DAN PEMERINTAH MALAH PAKAI AI YANG BAHKAN ANIMASI 2011 LEBIH BAGUS DARI IKAN AI ITU. Nangis lah pastinya lihat Indonesia kayak gini. Banyak yang wow melihat animasi Jumbo dan di bandingkan sama animasi luar. Sebenarnya animasi Indonesia sama luar masih jauh. Ini semua gara-gara masyarakat Indonesia gak pernah lihat animasi Indonesia yang se kelas Jumbo ini karena seharusnya emang Indonesia punya animasi yang sekelas ini bahkan lebih maju lagi. Makannya kalau ada film² animasi itu dikasi support.. dikasi saran! Biar para animator Indonesia gak nyerah. Bayangin betapa banyaknya animator yang masih tersembunyi yang belum kalian lihat yang bisa buat animasi² kelas dunia. Dan animator Jumbo hanyalah beberapa animator yang berhasil keluar dari dalam laut dan naik ke darat menunjukan diri kepada Indonesia. Please!! Support. Mau nangis lagi nih gw","4"
"@jameswan4142","https://www.youtube.com/@jameswan4142","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugy-sClD9k97nFj0G7R4AaABAg&pp=0gcJCSMANpG00pGi","Terlepas dari kekurangannya, gue salut sama film ini. Karena film ini dibuat dengan HATI. Kita yg udah dewasa berasa dipukpuk dan dipeluk pas nonton ini. Mata berkaca-kaca, nangis dan senyam senyum sendiri sepanjang film.","8"
"@kayonice8600","https://www.youtube.com/@kayonice8600","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzQGeWPnO0i1qbI0vt4AaABAg","Ke sini setelah nonton Jumbo. Setuju sama lu bang. Utk film animasi idn, ini level dewa. Namun di samping itu masih banyak yg perlu ditingkatkan terutama soal plot yg terkait ama villain yg sharusnya bisa dibuilt dg lebih baik DAN voice actors, stuju bgt soal byk yg kedengeran kurang hidup. Cuma tetep aja takjub sih, banyak jg aspek yg bikin film ini enjoyable",""
"@awularyuzaki3706","https://www.youtube.com/@awularyuzaki3706","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwuGQkVjyBW3l8mXEB4AaABAg","Produser/Sutradara yang mau buat film animasi di Indonesia ini menurutku termasuk nekat. Karena mau sebagus2nya filmnya, namanya animasi bukan pasarnya indo. 
Salut sih sama siapa sj yg berani gebrak atau buat gerakan untuk tembus pasar global. Bahkan bisa dibilang mereka orang-orang yg siap rugi untuk kedapannya seperti apa","90"
