genre,Like,stemming_data,Score,Sentiment
animasi,9,ya vina bete gue anjing,-1,Negatif
animasi,0,abang public speaking lu tarik banget sharing salam malaysia,3,Positif
animasi,87,gua suka jumbo riview gua rasa gua gua bangga animasi level up moga creator level tunggu karya,-2,Negatif
animasi,58,dubbing tuju banget rasa flat tambah ekspresi fair salah film animasi baik indonesia,1,Positif
animasi,0,support film indonesia kitabaik buruk ya moga maju jaya,3,Positif
animasi,12,abang dongeng sang kancil pengin lihat dapat abang segi brutal ya sih les copaque ya bilang invovasi,1,Positif
animasi,50,plot jujur anakanak ngena don ambar hilang sosok orang tua samar sedngkan scne meri gamblang banget ajak ponakan menang bagaiman orang tua meri hilang gamblang cabang memnag untuk orang dewasa kayak mae nurman ambar teks sudut pandang pesan dengar ya mendengrakan orang tuh tipis banget pesan bagus anakanak jaman cenderung egois jumbo tetap film animasi baik,0,Netral
animasi,0,abang review blood brothers abang,0,Netral
animasi,37,pas bilang perintah kayak piiip gua kesel wkwk,-2,Negatif
animasi,8,gua suka channel review film objective contoh jumbo ngelantur apresiasi patut apresiasi kritik bangun baik semangat ryan andhriandy animator lai karya perintah ayo cerdas buta dukung anak bangsa,-1,Negatif
animasi,1,villain kung fu panda turut spontan tampil latar villain ya,1,Positif
animasi,4,abang abang ngedit pakai apk,0,Netral
animasi,6,konparasi film global gede banget sih imdb film tuh seruseru the raid orang kasih orang indonesia,1,Positif
animasi,0,abang review filem blood brothers,0,Netral
animasi,14,gi maju animasi kelas kuasa tinggi pakai ai,0,Netral
animasi,5,akak gue wkwkwkw,0,Netral
animasi,0,abang cuba bahas film blood brother,1,Positif
animasi,4,referensi mana nih,0,Netral
animasi,168,kutunggutunggu penasaran dapat abang timothy film perspektif seni kiritiknya bagus bagusin jelek film kira minimal abang asih koma banding film indonesia genre layak sedih animasi indonesia support maksimal perintah iri negara tetangga perintah jorjoran animasi indonesia kembang andil perintah keren sih kayak anak rawat orangtuanya diri iri anak rawat penuh kasih sayang orangtuanya,-6,Negatif
animasi,0,animasi keren sinematografi keren storyline loncat loncat scene kades nangkep hantu pakai radio absurd khurafat takhayul,0,Netral
animasi,10,dalem hati bilang dontol,-1,Negatif
animasi,"3,5 rb",turut film jumbo benarbenar garap dasar referensi sumber baru segi ide eksekusi potensi groundbreaking alias terobos buka arah film kitaapalagi banding tren film horor seringkali jual jump scare plot matang kadang ngerusak logika tonton asih pesan nilai ngulang pola ituitu mending dukung ide segar kayak jumbo biar film indonesia level ciri khas kuat global,2,Positif
animasi,0,pas part kades loncat overall sih keren moga film jumbo berani film animasi,2,Positif
animasi,"2,1 rb",asli kali gue tuju lo gue tonton jumbo kali film belah tonton film kualitas sineas malas bikin film bagus tonton kalah film sampah,-5,Negatif
animasi,3,indonesia milik karyakarya anak bangsa bagus contoh jumbo wonderlen bisasi indonesai kembang,1,Positif
animasi,1,merah putih one for all abang,-1,Negatif
animasi,11,jujur animator rigger buanyak banget talenta cuman employer ngerangkul bayar hidup rada nihil banyak rekan rantau negeri kerja ya ngerjain outsourcesing freelance industri jepang singapurdll,2,Positif
animasi,3,jujur abang film jumbo serasa harap era ai perintah ya kayak pengin nyerah kali kali puncak ya perintah pakai animasi ai tetangga keluarga support ai gua sepenuh nyerah serasa pengin art buat manusia kayak skill ku asah bertahuntahun but this movie bro kueren gila hebat animator animator indonesia,-2,Negatif
animasi,1,plot cerita pakai industri film hollywood tokoh supporting actor bangun kenal film biar transisi plot ya jalan bagus ujug tengah alur film ngenalin akibat trasnsisi kes kasar dipaksain karakter hantu mei karakter mesti histori ya bangun contoh bagus film final destination mana film tonton kenal kasih tau alur film ya biar tonton sambung faham alur cerita,-3,Negatif
animasi,4,compare global mantap,1,Positif
animasi,32,paham animasi tuju kritik guna maju film lokal tau koreksi paham animasi mikirnya bagus banget film buat indonesia kritik bisa jelek film doang bikin film animasi lokal maju ya wajib tonton support animator lokal fakta kurang film ya suara biar produser animator improve gaboleh puas improvement lahir ketidakpuasan,-1,Negatif
animasi,0,abang bahas film rekomendasi ngelantur abang,1,Positif
animasi,42,salah hubung apa ryan adriandhi promosiin film medsos ryan muncul karya butuh film layak tonton usia,-3,Negatif
animasi,11,gue harap animasi indonesia bikin cerita cocok remaja dewasa kayak anime jepang remaja dewasa biar animasi melulu anggap tonton bocah pasar luas,-2,Negatif
animasi,0,bang coba bahas anime movie produksi ya makoto shinkai,2,Positif
animasi,4,anak dubbing pilih anak bakat dubbing contoh kayak siri boboiboy musim ya isi suara karakter boboiboy yaya fang anak sd masuk,-5,Negatif
animasi,87,perintah lirik mensupport beda malaysia support perintah kasih tambah modal,1,Positif
animasi,0,abang bahas dongeng sang kancil movie abang turut ubah kartun anak anak kartun kiler,-2,Negatif
animasi,17,teman patut apresiasi karya jujur masuk nilaikurang bagus ya nilai bagus sok nilai bentuk apresiasi kritik saran next film animasi indonesia lebih jumbo lebih disney dkk sok bera nilai apresiasi karya anak bangsa,5,Positif
animasi,8,bagus cokrata ya gue banget lohyang harap ya pikir film kelas inside out cuman ya masterpiece indonesia sih,3,Positif
animasi,0,apa review tekhnisnya pesan anak ngena banget anak ya keras kepala kayak jumbo rekomendasi tonton,-3,Negatif
animasi,106,ya abang orang iklan mbak adzan maghrib mentari tv iklan kfc pakai ai abang pengin industri animasi indonesi maju maju orang menyalahgunakan ai ya simpul tonton film maju industri kayak orang,1,Positif
animasi,5,kayak perintah percaya bikin animasi pakai ai,0,Netral
animasi,0,moga animasi indonesia animasi malaysia dunia pelusuk dunia tanding hollywood,2,Positif
animasi,85,gue suka gaya abang kayak gaya asik gue omong cinta film done subscribe keep the good work mate,0,Netral
animasi,104,salah seniman kontribusi masterpiece salah teman seprodi dkv azalya melinda amaze teman kuliah prestasi moga karya animasi kembang maju negara moga perintah cerah hati dukung seniman zal lihat komentar tau banget keep going karya teman bangga banget,7,Positif
animasi,0,tonton tonton support karya buat teman kuliah tim jumbo but segi vfx animasi nya aku very good guys,1,Positif
animasi,8,kemarin tonton jumbo anak kelas sd nikmat film denhgan ikut alur cerita merespon tiaptiap adegan haru cerita anak tonton nikmat film garap anak bangsa salut film moga depan perintah peduli filmfilm nasional depan,-5,Negatif
animasi,107,gue kesel animasi indonesia bagus umur gue gue relate banget gue menang bini gue menang is not a bad rating bro they already set the bar batas animasi indonesia pasang depan ngeharapin bagus,-1,Negatif
animasi,1,abang coba review anime dead dead demons dededede destruction anime bagus banget jarang orang bahas,2,Positif
animasi,4,bgst gua ngebatin,-1,Negatif
animasi,23,jumbo bangga puas lena sanjung euphoria sakit indonesia sanjung langsung tumbang keep applause terobos pancing investor heran membully maju negara suka bilang perintah suka menyianyiakan bakat orang indonesia hebat aku negeri harga ubah positif kawan kawan rakyat pesimis flow raih oscar tau someday film indonesia masuk nominasi oscar kecuali horor sampah sih masuk kelas dunia,1,Positif
animasi,0,abang coba bahas film kepung bukit duri,0,Netral
animasi,38,thats one small step for a man one giant leap for mankind ryan armstrong moga film jumbo mula bagus film animasi indonesia depan tingkat kembang kualitas,2,Positif
animasi,104,review mengagungagungkan kelas disney pixar jujur review makes sense orang tonton animasi anime jumbo visual bagus segi animasi indonesia bilang animasi nussa movie riko banding pixar disney banget pixar banding upin ipin amang tunggal beda gua harap banget sih animasi jumbo langkah krator mimpi bangun bareng dunia animasi moga perintah melek dukung,1,Positif
animasi,0,review film qodrat sih abang,0,Netral
animasi,8,dengar guru tik pas ruang komputer,2,Positif
animasi,12,kali tuju abang dapat suka nontonin animasi disney ikut kembang animasi disney jaman film jumbo animasi kalah disney ya lvl disney brkmbang lvl ganjal tonton plot ya hantu peri ajak fantasi kata abang knapa ala pakai alat deteksi hantu biar relate trend indonesia suka hantu turut reng banget alur cerita lebih baguuusss,0,Netral
animasi,0,request review film indonesia kepung bukit duri sinners,-1,Negatif
animasi,3,no jawa no life,-1,Negatif
animasi,242,gua protes orang bilang jumbo jeleklebih bagus film nezha laingua tau jumbo banget jeleknyatapi jelek itukalo compare film negeri beda film indonesia film bagus indonesia,-4,Negatif
animasi,0,mari dukung animasi indonesia pasar indonesia janji jaman tonton film anak minggu senang harap indonesia milik tonton itujangan cepat puas tahap apresiasi animator indonesia semangat,-1,Negatif
animasi,4,ya menang ya menang film ya indonesia ya bayang animasi bagus kayak wow banget pasti harap depan bagus eh bro tahun perintah pakai ai animasi bagus ikan ai menang pasti lihat indonesia kayak wow animasi jumbo banding animasi animasi indonesia garagara masyarakat indonesia lihat animasi indonesia kelas jumbo indonesia animasi kelas maju makan film animasi kasi support kasi saran biar animator indonesia nyerah bayang betapa banyak animator sembunyi lihat animasi kelas dunia animator jumbo animator hasil laut darat tunjuk indonesia please support menang nih gue,7,Positif
animasi,8,lepas kurang gue salut film film hati dewasa asa dipukpuk peluk pas tonton mata berkacakaca menang senyam senyum film,-3,Negatif
animasi,0,tonton jumbo tuju abang film animasi idn level dewa samping tingkat plot kait villain dibuilt voice actors tuju banget dengar hidup takjub sih aspek bikin film enjoyable,1,Positif
animasi,90,produsersutradara film animasi indonesia turut nekat bagus film nama animasi pasar indonesia salut sih berani gebrak gera tembus pasar global bilang orangorang rugi kedap,-1,Negatif
animasi,751.0,terima kasih kakakkakak cine crib ulas baiknyaa yuk jumbo bioskop maret,2,Positif
animasi,384.0,mari dukung animasi indonesiagak kayak perintah iklan pakai ai,0,Netral
animasi,13.0,mari dukung animasi buat indonesia seberang nafi animasi indonesia percaya ai,2,Positif
animasi,65.0,sangka jawara stand up comedy season bikin animasi keren bagus good job keep supporting indonesian animation,2,Positif
animasi,32.0,paaaak nyalainnya wkwk bioskop akak,0,Netral
animasi,6.0,cocok nih bawa bocil tonton film biar jadi first experience tonton bioskop,-2,Negatif
animasi,17.0,perintah apresiasi setinggitingginya film tonggak animasi baysngin film animasi indonesia sukses zha kalah avengers,0,Netral
animasi,3.0,anak don tarung lawan kades cinematic ala ala avengers angkat topi film tinggi,-1,Negatif
animasi,29.0,lets normalize lebaran tabur film su kayak melulu horor moga pecah pupuk potensi animasi indonesia goals abang ryan bikin show standup comedy sekian purnama karya teruuus potensi jumbo yuk tonton give a chance film animasi melulu kana taglinenya film film jumbo anakanak anakanak innerchild,1,Positif
animasi,7.0,animasi umur anak nikmat orang dewasa nikmat sarat kritik sosial joke garing animasi proper effort khianat moga laris ya,4,Positif
animasi,9.0,film cinta dedikasi buat selamat,2,Positif
animasi,34.0,bangkit film animasi indonesia,0,Netral
animasi,110.0,milik lebih harta loh ajak anak yatim piatu unt tonton jumbo bersamasama bagi bahagia indah,1,Positif
animasi,10.0,tonton bareng istri anak kelas disney sih detail animasi segi cerita bagus banget plot twistnya kali tepuk tangan pas habis film untung ikut tepuk tangan malu,0,Netral
animasi,6.0,go jumbo go jumbo go,0,Netral
animasi,101.0,gua tonton sabtu jumbo oasis padang pasir saat animasi disney bau agenda perintah seolaholah pikir ai ai ai animasi ai hayao miyazaki diri studio ghibli animasi ai hina hidup gua animasi ai animasi hati main,-6,Negatif
animasi,2.0,soundtrack ya nyantol banget,2,Positif
animasi,247.0,terima kasih kakakkakak cine crib ulas hangat film jumbo ketemu bioskop maret,2,Positif
animasi,2.0,merinding film sumpah bangga banget indonesia bikin film animasi kayak paket komplit sih film grafik story soundtrack bagus,1,Positif
animasi,4.0,lebaran seru tuh tonton jumbo,-1,Negatif
animasi,3.0,ayo nontooon,1,Positif
animasi,70.0,motivasi animator motivasi produser executive ya berani dana develop jangka animasi judul animator ready salut visinema bayang struggle ya develop,7,Positif
animasi,5.0,film niat lewat proses karya indonesia support biar tonton negara,2,Positif
animasi,3.0,lets go lebaran tonton jumbo,-1,Negatif
animasi,2.0,apresiasi bangga cetus film hidup industri film indonesia moga sukses film jangankaburdulu,2,Positif
animasi,2.0,abang arya larang mbak anti selingkuh,-3,Negatif
animasi,3.0,habis tonton kemarin bagus banget indahhhhh banget,1,Positif
animasi,1.0,menit tonton menang bangga banget indonesia animasi bagus,1,Positif
animasi,2.0,jumbo is the real film keluarga tua anak dalam,0,Netral
animasi,2.0,tonton kemarin enak nikmat,0,Netral
animasi,1.0,banyak sih gue mah animasi kayak biar variatif film ya kaaann,0,Netral
animasi,2.0,tonton menikmatin animasi keren banget,0,Netral
animasi,3.0,wezkeren bangeeeeeettttt,0,Netral
animasi,2.0,syuting ya food temptation mkg,1,Positif
animasi,1.0,maaf salfokk kaos abang,-1,Negatif
animasi,1.0,tmi kambing adek ku kadang tonton tv kak hihihi cuman jalan,-1,Negatif
animasi,2.0,brusan tonton bagus film ya pengin tonton sih,-1,Negatif
animasi,1.0,tonton film menang banget cerita menang bangga ikut cerita abang ryan tntng proses bikin film opening titip air matayaampun bangga banget,2,Positif
animasi,1.0,bangga film juki jumbo,1,Positif
animasi,5.0,terima kasih,1,Positif
animasi,1.0,keren banget filmmm parahhh tonton,0,Netral
animasi,2.0,gue lihat anak istri anak gue senang banget lihat jumbo pengin lihat keren banget film,3,Positif
animasi,1.0,film ya hangat animasi banget pakai hati,2,Positif
animasi,1.0,review uduk by gjls kak,0,Netral
animasi,1.0,pesan besok jam min bioskop,0,Netral
animasi,1.0,geng jumbo assemble,0,Netral
animasi,1.0,tunggu tekotok full jam,0,Netral
animasi,1.0,film animasi indonesia baik film indonesia standar animasi,-1,Negatif
animasi,1.0,bagus,0,Netral
animasi,0,mudangengajar anaka meamng film berkwalitas mendiddik karakter,0,Netral
animasi,2.0,tonton kemarin duh ikut film diomongin tahun sih dalam rasa mimpi mimpi tulis libat dalam moga moga moga jumbo bagus banget banget banget,6,Positif
animasi,2.0,tonton sore anak kelas sd menang senguk pas end credit jalan pulang setel clip ost kali terima kasih ryan visinema saji bagus,0,Netral
animasi,0,suara angga yunanda soothing banget wkwk,1,Positif
